country,status,life_expectancy,adult_mortality,Alcohol,healthcoverage_percent,Hepatitis_B,BMI,Polio,total_expenditure,Diphtheria,GDP,Schooling,vaccine_total,vaccine_coverage_over_ave
Peru,Developing,74.2,134,4.22,448.7670462,94,49.5,94,4.47,94,3171.49856,13,282,1
Peru,Developing,72.8,148,4.44,411.5645653,94,48.8,66,4.72,77,2754.7829,13,237,0
Peru,Developing,72.2,151,4.27,356.9393805,92,48.1,81,4.56,86,2448.143899,12.8,259,1
Peru,Developing,72.1,152,4.5,34.70333523,65,47.4,95,4.6,94,218.25997,13.3,254,1
Philippines,Developing,68.4,214,4.52,31.27232188,67,24.8,77,4.71,67,2842.938353,11.7,211,0
Philippines,Developing,68.1,219,4.61,24.58973399,89,24.3,84,4.56,89,276.289146,11.7,262,1
Philippines,Developing,68.1,217,5.02,212.7418488,88,23.7,88,4.46,88,2581.818554,11.6,264,1
Philippines,Developing,68,218,4.96,191.4949779,87,23.1,87,4.29,87,2352.518156,11.5,261,1
Philippines,Developing,67.9,218,4.85,198.2563794,77,22.6,78,4.37,79,2129.499242,11.4,234,0
Philippines,Developing,68,219,4.42,159.5348489,85,22.1,86,4.41,87,1825.341521,11.7,258,1
Philippines,Developing,67.5,217,4.21,155.4767618,88,21.6,91,4.5,91,1919.466195,11.5,270,1
Philippines,Developing,67.5,216,4.19,137.327474,87,21.1,87,3.94,87,1672.685433,11.4,261,1
Philippines,Developing,67.3,219,4.08,121.3625467,77,2.6,88,3.95,88,1391.772325,11.5,253,1
Philippines,Developing,67,223,4.22,105.7306982,49,2.1,9,3.91,89,1194.697155,11.6,147,0
Philippines,Developing,67.3,218,4.45,13.39905105,48,19.6,85,3.23,88,179.3715,11.6,221,0
Philippines,Developing,67.2,217,4.44,0.901149288,52,19.2,85,3.25,84,11.553196,11.6,221,0
Philippines,Developing,66.8,221,4.42,0.09987219,42,18.7,77,2.79,79,1.68135,11.4,198,0
Philippines,Developing,66.8,221,4.54,69.0204245,45,18.3,76,3,79,957.287441,11.4,200,0
Philippines,Developing,66.8,219,4.73,11.69704463,7,17.8,74,3.21,78,138.91977,11.4,159,0
Poland,Developed,77.3,12,10.71,243.808475,96,61.1,94,6.35,98,14341.675,16.4,288,1
Poland,Developed,77.1,12,11.63,23.43533487,96,6.4,95,6.4,99,1378.54911,15.4,290,1
Poland,Developed,76.8,125,10.81,230.040097,97,59.7,95,6.62,99,13145.1484,15.3,291,1
Poland,Developed,76.7,128,10.93,250.0773782,98,59.1,96,6.7,99,13893.187679999999,15.4,293,1
Poland,Developed,76.3,13,10.59,220.4916851,98,58.4,96,6.88,99,12599.52486,15.1,293,1
Poland,Developed,75.7,136,10.7,1299.159757,98,57.8,96,7.12,99,11527.59323,15.1,293,1
Poland,Developed,75.5,14,11.4,15.71474837,98,57.2,96,6.88,99,141.44688,15,293,1
Poland,Developed,75.3,144,10.9,14.3042452,98,56.6,99,6.28,99,1126.31852,15,296,1
Poland,Developed,75.2,144,10.4,9.1455559,98,56,99,6.17,99,94.7726,15,296,1
Poland,Developed,75,144,9.5,79.41502672,98,55.5,99,6.2,99,821.251569,14.8,296,1
Poland,Developed,74.9,143,9.19,648.0743453,98,55,99,6.19,99,6681.178818,15.5,296,1
Poland,Developed,74.7,142,9.06,542.0235,97,54.5,98,6.22,99,5693.52416,15.3,294,1
Poland,Developed,74.5,145,8.02,516.0554391,98,54,98,6.32,99,5196.932921,15,295,1
Poland,Developed,74.2,149,7.74,466.7383106,95,53.6,98,5.86,98,4981.198619,14.7,291,1
Poland,Developed,73.7,153,8.4,412.4323974,99,53.1,98,5.5,98,4492.72764,14.6,295,1
Portugal,Developed,89,78,9.88,271.2545531,98,6.9,98,9.5,98,2277.53613,16.8,294,1
Portugal,Developed,86,79,10,2698.01817,98,6.2,98,9.55,98,21618.73534,16.3,294,1
Portugal,Developed,83,81,11.96,331.457035,98,59.5,98,9.74,98,2577.4264,16.3,294,1
Portugal,Developed,82,85,11.92,3108.288623,97,58.8,97,1.7,97,23196.18375,16.2,291,1
Portugal,Developed,79.6,88,12.25,3119.349824,97,58.1,97,1.44,98,22538.6548,16,292,1
Portugal,Developed,79.3,9,12.03,337.1023516,96,57.3,96,1.42,96,2363.97161,16,288,1
Portugal,Developed,79,92,12.35,3652.869332,97,56.5,97,9.9,97,24815.6884,15.8,291,1
Portugal,Developed,78.7,94,12.57,333.3569124,97,55.7,96,9.62,97,2278.5845,15.4,290,1
Portugal,Developed,78.5,96,13.11,2884.020194,97,54.9,97,9.67,97,19821.44463,15.4,291,1
Portugal,Developed,77.7,11,13.33,2813.985285,94,54.1,93,9.98,93,18784.9485,15.4,280,1
Portugal,Developed,78,99,13.45,276.0999798,94,53.3,95,9.84,95,1845.5881,15.9,284,1
Portugal,Developed,77.3,15,14.21,2283.891796,94,52.5,96,9.54,99,15772.7334,15.8,289,1
Portugal,Developed,77.2,17,12,1904.00231,82,51.7,96,9.15,98,12882.28897,15.9,276,1
Portugal,Developed,76.9,11,12.22,1657.328352,7,5.9,96,9.1,97,11729.14616,15.7,200,0
Portugal,Developed,76.6,11,11.89,167.3280168,58,5.1,96,9.14,96,1152.39681,15.5,250,0
Qatar,Developing,78.1,69,1.15,5063.513104,89,68.4,99,2.19,89,86852.7119,13.4,277,1
Qatar,Developing,77.9,7,1.2,515.0734795,97,67.7,99,2.15,97,8834.87958,13.4,293,1
Qatar,Developing,77.8,72,1.13,5163.32918,93,67,93,2.16,92,88564.82298,13.4,278,1
Qatar,Developing,77.5,74,1.16,4409.17067,93,66.5,92,1.93,93,85948.746,12.4,278,1
Qatar,Developing,77.3,76,1.16,37.76848819,97,66,98,2.9,97,736.22784,12,292,1
Qatar,Developing,77,79,1.11,3688.694288,99,65.6,98,2.63,99,61478.23813,11.8,296,1
Qatar,Developing,76.8,82,1.37,5484.143308,97,65.2,98,1.87,97,82967.37228,11.7,292,1
Qatar,Developing,76.7,83,1.24,44.18506273,94,65.1,97,2.31,94,675.61258,12.6,285,1
Qatar,Developing,76.6,83,1.28,448.5952989,96,65,95,2.58,96,6256.55926,13.7,287,1
Qatar,Developing,76.6,84,1.18,4582.476081,97,65.1,98,3.1,97,51488.49529,13.7,292,1
Qatar,Developing,76.6,84,1.11,4064.743869,97,65,95,3.61,96,41818.35256,13.5,288,1
Qatar,Developing,76.5,85,1,4049.972347,93,64.7,93,4.14,92,34176.98183,12.8,278,1
Qatar,Developing,76.4,85,0.87,188.6782945,98,64.1,96,2.71,96,2999.65492,12.2,290,1
Qatar,Developing,76.3,87,0.76,170.0494537,93,63.3,93,2.56,93,2843.63635,12.6,279,1
Qatar,Developing,76.2,88,0.5,1559.287158,89,62.4,91,2.18,8,29986.2915,13,188,0
Romania,Developed,74.8,135,0.01,1.576409172,94,59.9,94,5.57,94,12.27733,14.7,282,1
Romania,Developed,74.6,138,9.59,1230.748231,96,59.2,88,5.6,92,9585.266593,14.7,276,1
Romania,Developed,74.4,138,9.58,1078.358105,96,58.4,92,5.48,91,8558.39766,15.3,279,1
Romania,Developed,74.3,139,9.1,10.32588862,96,57.7,89,5.53,89,92.277825000000007,15.7,274,1
Romania,Developed,73.4,153,9,983.2518091,98,56.9,94,5.83,94,8297.483621,15.8,286,1
Romania,Developed,73.1,158,10.4,14.96373588,95,56.3,95,5.56,95,822.18329,15.4,285,1
Romania,Developed,73.1,159,11.9,128.0805702,97,55.6,95,5.33,96,1136.47356,14.7,288,1
Romania,Developed,72.9,154,10.6,919.1673438,99,55,96,5.21,96,8214.185378,14.1,291,1
Romania,Developed,72.5,157,8.51,665.6427546,99,54.4,97,5.6,97,5828.745662,13.7,293,1
Romania,Developed,71.9,162,7.68,615.4030781,98,53.9,97,5.47,97,4676.315183,13.4,292,1
Romania,Developed,71.7,165,9.82,431.3250367,99,53.4,97,5.43,97,3552.92452,12.9,293,1
Romania,Developed,71.1,174,8.78,375.1740323,98,52.9,97,5.3,97,2774.95586,12.5,292,1
Romania,Developed,77,178,9.62,37.822750310000004,99,52.4,98,4.57,98,2124.873613,12,295,1
Romania,Developed,78,179,9.78,180.1095132,98,51.9,99,4.36,99,1839.72945,11.7,296,1
Romania,Developed,77,175,10.16,152.6368899,98,51.4,99,4.33,99,1668.162731,11.5,296,1
Russian Federation,Developing,73,225,10.12,1340.553699,97,59.9,97,7.7,97,14125.961,14.9,291,1
Russian Federation,Developing,70,229,10.58,1529.497771,97,59.3,98,7.9,97,15543.67653,14.6,292,1
Russian Federation,Developing,69.6,237,10.99,178.8225911,97,58.7,98,6.88,97,15154.45687,14.3,292,1
Russian Federation,Developing,69.4,242,11.04,184.764931,97,58.1,97,6.61,97,14212.687,14,291,1
Russian Federation,Developing,68.4,256,11.05,162.8088054,97,57.5,98,6.83,97,1674.98771,13.7,292,1
Russian Federation,Developing,68.2,261,11.21,137.0063357,98,57,98,7.44,98,8562.89598,14,294,1
Russian Federation,Developing,67.5,278,12.04,161.7301654,98,56.6,98,6.22,98,11635.2637,13.9,294,1
Russian Federation,Developing,67.3,282,12.19,11.02617159,98,56.1,98,5.38,98,911.25385000000006,13.8,294,1
Russian Federation,Developing,66.4,3,11.79,12.25184084,98,55.7,98,5.3,98,692.194398,13.8,294,1
Russian Federation,Developing,65,327,11.57,625.5081805,97,55.3,98,5.21,98,5323.473877,13.7,293,1
Russian Federation,Developing,64.9,321,11.5,46.51559476,96,55,98,5.19,97,412.372294,13.6,291,1
Russian Federation,Developing,64.6,322,11.32,333.2148711,94,54.7,97,5.61,96,2975.132778,13.2,287,1
Russian Federation,Developing,64.8,313,10.87,266.5416917,81,54.5,97,5.99,97,2375.5944,12.8,275,1
Russian Federation,Developing,65.1,38,10.47,2.642527148,43,54.2,97,5.67,96,21.362386,12.5,236,0
Rwanda,Developing,65.7,23,0.01,7.549797238,98,2.8,98,7.53,98,76.5699517,10.8,294,1
Rwanda,Developing,65.2,233,0.01,11.71090655,98,2.1,98,7.69,98,688.8768557,10.8,294,1
Rwanda,Developing,64.6,239,0.01,9.774676411,98,19.5,98,7.68,98,678.796973,10.5,294,1
Rwanda,Developing,63.8,247,8.34,9.074569426,97,18.9,93,7.71,97,617.317648,10.2,287,1
Rwanda,Developing,62.8,26,7.92,63.78723633,97,18.3,93,7.91,97,563.491487,10,287,1
Rwanda,Developing,61,288,7.11,9.165614959,97,17.7,93,7.2,97,539.1538211,10.2,287,1
Rwanda,Developing,68,282,6.39,0.661540371,97,17.1,97,7.66,97,5.6687264,10.4,291,1
Rwanda,Developing,59.6,295,6.78,7.409771603,97,16.5,98,8.49,97,44.853339,10.1,292,1
Rwanda,Developing,57.6,328,6.88,78.47020226,99,15.9,99,1.2,99,342.3656294,9.3,297,1
Rwanda,Developing,55.3,37,7.01,39.44666715,95,15.4,95,6.83,95,287.931877,8.8,285,1
Rwanda,Developing,53.4,397,6.75,31.93566186,89,14.9,89,6.24,89,236.9114381,8.2,267,1
Rwanda,Developing,52,48,6.66,33.30286123,96,14.5,96,6.34,96,212.6619491,7.6,288,1
Rwanda,Developing,57,415,7.82,1.9659778,88,14.1,85,4.18,88,196.59778,7.2,261,1
Samoa,Developing,73.8,128,0.01,660.2777923,56,74.3,58,7.22,63,4178.973369,12.9,177,0
Samoa,Developing,73.6,131,0.01,698.3522786,6,73.8,62,6.91,67,4219.65123,12.9,135,0
Samoa,Developing,73.2,136,0.01,492.0552263,64,73.4,62,5.2,64,4234.554443,12.9,190,0
Samoa,Developing,73,139,2.15,558.7206486,58,72.9,6,5.8,65,3942.9827,12.9,129,0
Samoa,Developing,72.6,144,3.01,434.7940679,57,72.5,57,5.7,62,3453.487434,12.9,176,0
Samoa,Developing,76,172,2.88,42.12368374,44,72,45,5.4,49,335.112838,12.9,138,0
Samoa,Developing,72.5,146,3.97,47.35260547,12,71.4,54,4.52,26,359.82223,12.9,92,0
Samoa,Developing,72.2,149,3.85,47.73638191,46,7.9,49,5.25,53,322.543121,12.9,148,0
Samoa,Developing,72,153,3.52,40.22855669,35,7.3,37,4.68,39,287.963899,12.7,111,0
Samoa,Developing,71.6,16,3.63,287.4671305,41,69.7,55,4.47,49,2571.262348,12.6,145,0
Samoa,Developing,71.4,162,3.62,310.6117683,54,68.9,26,4.45,55,2351.33814,12.4,135,0
Samoa,Developing,79,169,4.17,24.99717134,83,68.2,82,4.71,83,197.29417,12.3,248,0
Samoa,Developing,76,174,3.3,208.1688437,86,67.4,85,5.1,86,1631.41727,12.1,257,1
Samoa,Developing,75,175,3.43,199.4118322,89,66.5,83,5.16,85,1555.47451,12,257,1
Samoa,Developing,72,18,3,21.2543002,89,65.6,94,5.31,95,154.68923,12.1,278,1
Sao Tome and Principe,Developing,67.3,191,0.01,225.7307751,95,3.1,95,8.35,95,1821.878734,11.1,285,1
Sao Tome and Principe,Developing,67.1,192,0.01,200.6600988,97,29.3,97,9.76,97,1619.532678,11,291,1
Sao Tome and Principe,Developing,66.9,194,0.01,8.198047581,96,28.5,96,8.6,96,138.949959,10.8,288,1
Sao Tome and Principe,Developing,66.6,198,5.69,7.495401346,96,27.7,96,5.44,96,134.326189,10.6,288,1
Sao Tome and Principe,Developing,66.2,24,5.58,63.04032682,98,26.9,98,5.24,98,1129.754961,10.6,294,1
Sao Tome and Principe,Developing,65.8,21,4.13,11.13608747,98,26.2,99,6.65,98,199.57146,10.1,295,1
Sao Tome and Principe,Developing,65.4,215,4.36,62.8565863,99,25.4,99,5.66,99,1126.46212,10.4,297,1
Sao Tome and Principe,Developing,65.1,217,4.14,49.93698173,87,24.7,98,7.44,97,894.927988,10.3,282,1
Sao Tome and Principe,Developing,64.7,22,5.46,47.08931143,75,24,97,7.84,97,843.89447,10.2,269,1
Sao Tome and Principe,Developing,64.3,222,5.27,10.8139134,96,23.4,97,1.4,97,81.86157,10,290,1
Sao Tome and Principe,Developing,63.8,224,5.78,9.013493879,7,22.8,99,9.94,96,693.345683,9.8,202,0
Sao Tome and Principe,Developing,63.4,225,6.54,86.42744056,43,22.2,94,11.12,94,649.342153,9.7,231,0
Saudi Arabia,Developing,74.4,88,0.09,2017.643131,98,67.3,98,4.68,98,24575.434,15.8,294,1
Saudi Arabia,Developing,74.3,89,0.09,2047.113102,98,66.4,98,4.25,98,24934.38614,15.2,294,1
Saudi Arabia,Developing,74.1,9,0.09,196.3808305,98,65.6,98,3.86,98,2533.9462,14.5,294,1
Saudi Arabia,Developing,73.9,92,0.09,173.5755595,98,64.7,98,3.57,98,2377.74739,13.9,294,1
Saudi Arabia,Developing,73.7,94,0.09,1197.946328,98,63.9,98,3.49,98,19259.58726,13.3,294,1
Saudi Arabia,Developing,73.4,97,0.09,117.9227998,98,63.1,98,4.9,98,1694.2931,13,294,1
Saudi Arabia,Developing,73.3,98,0.09,15.50666857,98,62.4,98,2.87,98,237.83234,12.8,294,1
Saudi Arabia,Developing,73.2,99,0.1,1307.89002,96,61.6,96,3.49,96,16472.1665,12.7,288,1
Saudi Arabia,Developing,73.2,1,0.08,1395.454965,96,6.9,96,3.55,96,15334.66994,12.5,288,1
Saudi Arabia,Developing,73.1,11,0.05,1117.048134,97,6.2,96,3.42,96,13739.82945,12.4,289,1
Saudi Arabia,Developing,73.1,12,0.06,816.4795082,96,59.4,96,3.58,96,11138.8746,12.3,288,1
Saudi Arabia,Developing,73,13,0.05,832.3688708,95,58.5,95,4.2,95,9567.458285,12.2,285,1
Saudi Arabia,Developing,72.9,15,0.05,688.0972667,97,57.7,95,4.28,95,8655.311531,12.1,287,1
Saudi Arabia,Developing,72.8,17,0.05,710.4952397,95,56.9,97,4.49,97,8643.4944,12,289,1
Saudi Arabia,Developing,72.6,11,0.05,782.1799815,93,56.2,95,4.24,95,9126.954277,11.8,283,1
Senegal,Developing,66.4,192,0.26,12.80528533,89,23.8,85,4.66,89,152.443873,9.1,263,1
Senegal,Developing,66,196,0.26,11.8385319,92,23.2,89,4.51,92,148.912351,8.7,273,1
Senegal,Developing,65.6,2,0.28,10.20659464,91,22.7,83,4.31,91,136.4518,8.3,265,1
Senegal,Developing,64.9,26,0.32,1.431051664,92,22.2,89,4.42,92,18.25321,7.9,273,1
Senegal,Developing,64.3,212,0.28,1.020071763,89,21.7,76,4.62,89,11.631377,7.7,254,1
Senegal,Developing,63.5,219,0.3,1.177477677,86,21.2,83,4.81,86,12.566464,7.5,255,1
Senegal,Developing,62.8,225,0.28,1.08833088,88,2.8,87,4.94,88,11.33678,7.1,263,1
Senegal,Developing,62.1,23,0.32,8.309152927,94,2.3,93,4.72,94,95.3978522,6.8,281,1
Senegal,Developing,61.3,236,0.34,10.43022617,89,19.9,89,5.44,89,89.838296,6.6,267,1
Senegal,Developing,65,242,0.33,96.03725103,84,19.5,84,5.35,84,773.8698713,6.4,252,1
Senegal,Developing,59.7,247,0.35,66.02236299,54,19.1,87,5.68,87,733.581811,6.2,228,0
Serbia,Developing,75.4,123,9.09,8.617208431,92,59.4,93,1.37,93,62.173221,14.3,278,1
Serbia,Developing,75.3,122,9.16,880.6403367,91,58.9,97,1.12,95,6353.826383,14.1,283,1
Serbia,Developing,74.9,126,9.38,742.5109709,97,58.3,93,9.89,91,5659.3824,14,281,1
Serbia,Developing,74.6,127,9.56,915.3190791,94,57.7,94,9.72,94,6423.291783,13.5,282,1
Serbia,Developing,74.4,128,9.65,774.4396617,89,57,91,1.9,91,5411.87744,13.6,271,1
Serbia,Developing,74.1,131,9.85,820.8109098,93,56.4,97,9.9,95,5821.35397,13.6,285,1
Serbia,Developing,74,132,9.54,96.33237912,93,55.8,95,1.5,95,671.773913,13.5,283,1
Serbia,Developing,73.8,132,9.3,772.8700353,99,55.1,93,1.2,94,5458.121718,13.5,286,1
Serbia,Developing,73.6,133,8.58,541.8243468,93,54.5,97,8.99,92,4129.758741,13.4,282,1
Serbia,Developing,73,135,9.6,503.1115947,65,53.9,98,8.7,98,3528.1318,13.2,261,1
Serbia,Developing,73,134,7.42,462.7076756,89,53.3,96,8.24,88,3331.228766,13.1,273,1
Seychelles,Developing,73,17,0.01,151.1045552,99,36.2,99,3.37,99,1557.77892,13.2,297,1
Seychelles,Developing,72.9,172,0.01,1521.672751,99,35.5,98,3.58,98,15687.34795,13.5,295,1
Seychelles,Developing,72.7,174,0.01,177.2633961,99,34.8,98,4.8,98,12845.17363,13.5,295,1
Seychelles,Developing,72.6,177,9.72,1121.475547,99,34.2,99,3.38,99,12189.9516,13.3,297,1
Seychelles,Developing,72.4,18,6.51,16.49232317,99,33.5,99,3.59,99,184.68447,13.2,297,1
Seychelles,Developing,72.3,182,4.94,75.2256582,99,32.4,99,2.64,99,976.9566,13.2,297,1
Seychelles,Developing,72.2,184,6.33,701.8526364,99,31.8,99,2.64,99,11122.8627,13.2,297,1
Seychelles,Developing,72.2,185,8.12,916.4741775,99,31.2,99,3.3,99,12154.82994,13.1,297,1
Seychelles,Developing,72.2,185,8.12,102.373909,99,3.7,99,3.73,99,1214.39987,13.1,297,1
Seychelles,Developing,72.2,185,7.82,21.4653132,99,3.1,99,3.91,99,1192.5174,12.1,297,1
Seychelles,Developing,72.1,186,7.91,12.94324581,99,29.2,99,4.17,99,1176.65871,12.3,297,1
Seychelles,Developing,72.1,185,7.41,843.1186662,99,28.7,99,4.64,99,8524.961236,12.1,297,1
Seychelles,Developing,72.1,186,11.15,562.3601848,99,28.1,99,4.21,99,8331.261997,12.1,297,1
Seychelles,Developing,72,187,6.72,643.7035752,96,27.6,96,4.45,96,7663.1378,12.2,288,1
Seychelles,Developing,71.8,188,8.24,601.7608115,98,27.1,98,4.62,98,7578.85153,12.3,294,1
Sierra Leone,Developing,48.1,463,0.01,1.443286353,83,23.8,83,11.9,83,78.4394757,9.5,249,0
Sierra Leone,Developing,54,47,0.01,1.321464076,92,23.3,92,11.59,92,71.8186998,9.3,276,1
Sierra Leone,Developing,49.7,411,0.01,54.56033696,91,22.7,91,11.24,91,561.8984239,9.1,273,1
Sierra Leone,Developing,48.9,418,3.78,54.6659175,89,22.2,88,11.98,89,445.525,8.9,266,1
Sierra Leone,Developing,48.1,424,3.84,5.347717533,86,21.7,84,1.32,86,45.128418,8.7,256,1
Sierra Leone,Developing,47.1,433,3.97,49.8371267,84,21.2,81,13.13,84,394.5932439,8.5,249,0
Sierra Leone,Developing,46.2,441,3.91,5.379606465,77,2.7,75,1.29,77,46.3759178,8.3,229,0
Sierra Leone,Developing,45.3,45,3.86,45.57108889,63,2.2,63,1.12,64,358.8274716,8.2,190,0
Singapore,Developed,82.9,56,1.83,7971.646361,96,32.9,96,4.92,96,56336.7234,15.4,288,1
Singapore,Developed,82.7,57,1.83,714.3441019,97,32.7,97,4.53,97,5629.18914,15.4,291,1
Singapore,Developed,82.5,59,1.89,6041.858981,97,32.4,97,4.22,97,54431.16199,15.4,291,1
Singapore,Developed,82.2,6,1.8,638.0001097,96,32.1,96,3.93,96,53166.67581,15.2,288,1
Singapore,Developed,82,61,1.84,4540.543752,96,31.8,96,3.96,96,46569.67951,14.5,288,1
Singapore,Developed,81.7,62,1.73,462.9306986,96,31.5,97,4.27,97,38577.55822,14.4,290,1
Singapore,Developed,81.4,64,1.7,3404.13099,97,31.2,97,3.91,97,39721.4818,14.2,291,1
Singapore,Developed,81.1,65,1.6,3082.973535,96,3.9,97,3.46,97,39223.58187,14.1,290,1
Singapore,Developed,87,66,1.55,2639.376955,95,3.5,95,3.66,95,33579.85948,13.9,285,1
Singapore,Developed,82,69,1.49,2356.731479,96,3.2,96,3.74,96,29869.85398,12.6,288,1
Singapore,Developed,79.7,71,1.45,204.2481892,94,29.9,95,3.17,95,2745.27136,12.7,284,1
Singapore,Developed,79.3,73,1.43,2263.068326,95,29.6,96,3.63,96,23573.6284,12.7,287,1
Singapore,Developed,79,74,2.16,142.0989818,95,29.2,94,2.84,94,2216.83279,12.6,283,1
Singapore,Developed,78.7,76,2.08,1003.366877,95,28.9,95,2.37,96,21577.7823,12.7,286,1
Singapore,Developed,78.3,78,2.03,1855.828806,97,28.5,98,2.71,98,23792.677,12.5,293,1
Solomon Islands,Developing,68.8,183,0.01,3.718438799,88,49.7,94,5.5,88,29.652622,9.6,270,1
Solomon Islands,Developing,68.8,182,0.01,24.73328608,94,48.9,99,5.42,94,188.5159,9.5,287,1
Solomon Islands,Developing,68.7,184,0.01,247.9492284,99,48.1,99,5.48,99,1858.689868,9.4,297,1
Solomon Islands,Developing,68.5,186,0.99,229.6687488,99,47.2,99,5.8,99,1642.837974,9.4,297,1
Solomon Islands,Developing,68.3,188,1.1,29.5207994,9,46.4,94,7.47,9,1272.44825,9.3,112,0
Solomon Islands,Developing,68.1,192,1.21,244.3976438,92,45.5,98,7.92,92,1158.282672,9.3,282,1
Solomon Islands,Developing,68,193,1.09,19.74929219,89,44.7,94,5.97,89,125.79167,9.2,272,1
Solomon Islands,Developing,67.6,2,0.85,28.90135229,9,43.8,93,6.42,9,146.931125,9,111,0
Solomon Islands,Developing,67.6,2,0.99,240.4851202,99,43,99,6.66,99,948.6592511,8.4,297,1
Solomon Islands,Developing,67.4,24,0.9,25.31155956,83,42.1,9,7.83,89,88.874858,8.3,181,0
Solomon Islands,Developing,67.1,29,1.18,195.5259417,81,41.3,89,5.64,9,818.442619,8.1,179,0
Solomon Islands,Developing,66.8,215,1.18,16.83170578,79,4.4,84,6,84,744.7657423,8,247,0
Solomon Islands,Developing,66.5,22,1.08,156.2847968,75,39.6,78,6.9,78,784.9562874,7.3,231,0
Solomon Islands,Developing,66.2,227,0.7,325.1114746,83,38.7,88,6.44,84,944.81684,6.6,255,1
Solomon Islands,Developing,65.8,235,0.71,4.24926073,81,37.9,88,4.56,86,154.518572,7.2,255,1
South Africa,Developing,62,347,7.38,922.0507313,8,5.3,77,8.8,77,6479.625659,13,162,0
South Africa,Developing,69,371,7.34,978.5905287,7,49.5,73,8.78,73,6876.953821,12.8,153,0
South Africa,Developing,59.2,48,7.38,1089.954838,68,48.7,65,8.79,65,7548.163698,12.8,198,0
South Africa,Developing,58.9,413,7.38,123.753335,76,47.9,69,8.61,69,849.954224,12.8,214,0
South Africa,Developing,58,428,7.28,1038.885632,71,47.2,72,8.5,72,7362.76139,12.8,215,0
South Africa,Developing,56.5,449,7.6,782.5987144,74,46.4,75,8.39,76,5888.6284,12.8,225,0
South Africa,Developing,55.3,473,8.19,780.0336423,76,45.7,77,7.75,79,5786.59972,12.9,232,0
South Africa,Developing,54.5,486,8.48,805.490079,83,45,79,7.53,82,6125.39984,12.9,244,0
South Africa,Developing,54,496,8.5,732.1255305,83,44.3,79,7.57,82,5631.73485,12.9,244,0
South Africa,Developing,53.8,498,8.69,709.3170967,79,43.6,75,7.77,79,5414.634326,12.9,233,0
South Africa,Developing,53.7,497,6.96,622.043809,76,42.9,73,7.93,74,4863.51688,12.9,223,0
South Africa,Developing,54,485,6.93,519.1563781,71,42.2,7,8.26,69,3775.68275,12.9,147,0
South Africa,Developing,54.9,459,7.04,346.5316007,72,41.6,7,8.9,7,2518.398261,12.9,86,0
South Africa,Developing,56,429,7.38,365.2585722,72,4.9,71,8.31,71,2681.781,13,214,0
South Africa,Developing,57.3,397,7.3,45.96380839,73,4.1,71,8.7,73,337.2253,13,217,0
Spain,Developed,82.6,58,0.01,42.98847625,96,66,97,9.3,97,296.47225,17.6,290,1
Spain,Developed,82.4,6,9.25,423.680459,95,65.4,96,9.1,96,2921.9342,17.5,287,1
Spain,Developed,82,61,9.35,4255.781693,96,64.8,97,9.39,97,28562.29324,17.2,290,1
Spain,Developed,82.1,63,9.62,4873.8188,97,64.1,97,9.48,97,31834.21816,16.9,291,1
Spain,Developed,81.9,64,9.78,578.7417172,97,63.5,97,9.56,97,3736.228,16.4,291,1
Spain,Developed,81.6,66,9.99,5047.254058,96,62.9,96,9.52,96,32333.4661,16.3,288,1
Spain,Developed,81.3,7,10.24,5596.535203,97,62.3,97,8.8,97,35578.73619,16.1,291,1
Spain,Developed,89,72,11.05,510.9327012,96,61.7,96,8.36,96,3279.414,16,288,1
Spain,Developed,88,73,11.86,4460.390006,97,61.1,98,8.23,98,28482.6948,15.9,293,1
Spain,Developed,81,77,11.92,405.4475981,96,6.5,96,8.12,96,2651.71745,15.8,288,1
Spain,Developed,81,79,11.96,3715.370095,97,59.9,97,8.5,97,24918.64584,15.6,291,1
Spain,Developed,79.4,83,12.09,3205.019918,81,59.3,99,7.99,98,21495.7741,15.6,278,1
Spain,Developed,79.5,83,12.26,228.3543024,82,58.8,98,7.25,98,1719.53541,15.7,278,1
Spain,Developed,79.4,84,9.86,2044.169761,83,58.2,95,7.24,96,15323.6114,15.7,274,1
Spain,Developed,79.1,86,11.12,1934.398154,77,57.6,95,7.21,95,14676.769,15.7,267,1
Sri Lanka,Developing,74.7,141,2.37,42.7308283,99,22.7,99,3.5,99,382.54994,14,297,1
Sri Lanka,Developing,74.6,142,2.56,41.62053588,99,21.9,99,3.68,99,361.289374,13.8,297,1
Sri Lanka,Developing,74.5,143,2.8,20.76877311,99,21.2,99,3.21,99,335.521375,13.7,297,1
Sri Lanka,Developing,74.5,141,3.03,20.83302367,99,2.5,99,3.28,99,322.992615,13.6,297,1
Sri Lanka,Developing,74.5,138,2.31,191.7267589,99,19.8,99,3.43,99,2819.511161,13.5,297,1
Sri Lanka,Developing,71.8,183,2.05,13.39092189,97,19.2,97,3.37,97,216.681584,13.4,291,1
Sri Lanka,Developing,72.3,172,2.1,17.81424344,98,18.5,98,3.44,98,254.489192,13.3,294,1
Sri Lanka,Developing,73.7,146,2.29,127.6377505,98,17.9,98,3.76,98,1644.816372,13.2,294,1
Sri Lanka,Developing,73.8,145,1.96,120.2471713,98,17.2,98,4.6,98,1448.7611,13.1,294,1
Sri Lanka,Developing,74.2,138,1.97,97.76637062,99,16.6,99,4.6,99,1259.87591,12.9,297,1
